product_guid,manufacturer,model_name,camber_profile,camber_profile_confidence,camber_profile_posterior,core_material,core_material_confidence,core_material_posterior,price,price_confidence,price_posterior,availability,availability_confidence,availability_posterior,comparable_board,comparable_board_confidence,comparable_board_posterior,base_material,base_material_confidence,base_material_posterior,recommended_weight_range,recommended_weight_range_confidence,recommended_weight_range_posterior,flex_rating,flex_rating_confidence,flex_rating_posterior,model_first_available_year,model_first_available_year_confidence,model_first_available_year_posterior,tip_tail_width,tip_tail_width_confidence,tip_tail_width_posterior,sidecut_radius,sidecut_radius_confidence,sidecut_radius_posterior,rider_level,rider_level_confidence,rider_level_posterior,warranty,warranty_confidence,warranty_posterior,reviewer_opinion,reviewer_opinion_confidence,reviewer_opinion_posterior,topsheet,topsheet_confidence,topsheet_posterior,board_designer,board_designer_confidence,board_designer_posterior,board_weight,board_weight_confidence,board_weight_posterior,manufacturing_location,manufacturing_location_confidence,manufacturing_location_posterior,carving_rating,carving_rating_confidence,carving_rating_posterior,powder_rating,powder_rating_confidence,powder_rating_posterior,waist_width_at_156,waist_width_at_156_confidence,waist_width_at_156_posterior,recommended_weight_at_159,recommended_weight_at_159_confidence,recommended_weight_at_159_posterior,effective_edge,effective_edge_confidence,effective_edge_posterior,sidecut_radius_at_159,sidecut_radius_at_159_confidence,sidecut_radius_at_159_posterior,tip_tail_width_at_159,tip_tail_width_at_159_confidence,tip_tail_width_at_159_posterior,board_category,board_category_confidence,board_category_posterior,brand,brand_confidence,brand_posterior,mounting_pattern,mounting_pattern_confidence,mounting_pattern_posterior,shape,shape_confidence,shape_posterior,available_sizes,available_sizes_confidence,available_sizes_posterior,model_year,model_year_confidence,model_year_posterior,gender,gender_confidence,gender_posterior,laminate,laminate_confidence,laminate_posterior,product_type,product_type_confidence,product_type_posterior,terrain_suitability,terrain_suitability_confidence,terrain_suitability_posterior,setback,setback_confidence,setback_posterior,negative_aspect,negative_aspect_confidence,negative_aspect_posterior,sustainability_certification,sustainability_certification_confidence,sustainability_certification_posterior,stance_width_range_size,stance_width_range_size_confidence,stance_width_range_size_posterior,edge_hold,edge_hold_confidence,edge_hold_posterior,construction_material_innovation,construction_material_innovation_confidence,construction_material_innovation_posterior,sidewall_material,sidewall_material_confidence,sidewall_material_posterior,positive_aspect,positive_aspect_confidence,positive_aspect_posterior,edge_technology,edge_technology_confidence,edge_technology_posterior,turn_initiation_performance,turn_initiation_performance_confidence,turn_initiation_performance_posterior,sidecut_type,sidecut_type_confidence,sidecut_type_posterior,taper,taper_confidence,taper_posterior,binding_compatibility,binding_compatibility_confidence,binding_compatibility_posterior,chatter_performance,chatter_performance_confidence,chatter_performance_posterior,predecessor_model_name,predecessor_model_name_confidence,predecessor_model_name_posterior,contact_length_size,contact_length_size_confidence,contact_length_size_posterior,return_policy_terms,return_policy_terms_confidence,return_policy_terms_posterior,jibbing_rating_tgr,jibbing_rating_tgr_confidence,jibbing_rating_tgr_posterior,overall_rating_snowboardingprofiles,overall_rating_snowboardingprofiles_confidence,overall_rating_snowboardingprofiles_posterior,speed_rating_tgr,speed_rating_tgr_confidence,speed_rating_tgr_posterior,jumps_rating_tgr,jumps_rating_tgr_confidence,jumps_rating_tgr_posterior,on_snow_feel_tgr,on_snow_feel_tgr_confidence,on_snow_feel_tgr_posterior,pipe_rating_tgr,pipe_rating_tgr_confidence,pipe_rating_tgr_posterior
2IvmhQew1q,CAPiTA_Snowboards_founded_Seattle_2000,Kazu_Kokubo_Pro,Resort_V3_Directional,0.9838,,Panda_Hover_Core_Paulownia_Poplar_Bamboo_Power_Rods,0.9838,,1249.99,0.9838,,PREORDER_estimated_May_1_2026,0.9816,,Amplid_Souly_Grail_K2_Alchemist_Burton_Skeleton_Key_YES_PYL_Weston_Backwoods_and_more,0.8989,,Hyperdrive_ADV_XT_premium_sintered_PE_highest_antifriction,0.9838,,59-86,0.9771,,7.0,0.6471,7.0:0.6471|6.5:0.3529,2016_2017_season,0.9548,,30.4/29.5,0.9771,,8.4,0.9771,,Advanced,0.9838,,Topsheet_base_sidewall_delamination_cracking_misaligned_inserts,0.9945,,5.0,0.7317,,Skinless_Core_Ash_Woodgrain_digital_print_PAM16000_silkscreened,0.9838,,Kazu_Kokubo_Kazuhiro_Kokubo_Japanese_professional_snowboarder,0.9994,,Significantly_lighter_than_average,0.9044,,Feistritz_an_der_Gail_Carinthia_Austria_The_Mothership,0.7309,,Exceptional_deep_grippy_carve_takes_effort,0.8824,,,,,25.5,0.9771,,63-90,0.9771,,1222.0,0.9771,,8.6,0.9771,,,,,All_Mountain_Freeride,0.9974,,CAPiTA,0.9974,,2x4_Inserts_stainless_steel,0.9838,,Tapered_Directional,0.9997,,151_154_157_160_155W_158W_161W,0.6044,151_154_157_160_155W_158W_161W:0.6044|155_158_161_164_167:0.3956,2027,0.9974,,Mens,0.6593,,Holysheet_Tri_Bi_triaxial_above_biaxial_beneath,0.9838,,Snowboard,0.9974,,Backcountry_all_mountain_variable_terrain_powder,0.9838,,2.0,0.9996,,Not_for_beginners_could_knock_confidence,0.8824,,Certified_B_Corporation_B_Impact_Score_98_9,0.9771,,55.9,0.9771,,Very_good_close_to_full_traditional_camber,0.9044,,4x25mm_CarbonFlax_Amplifier,0.9547,4x25mm_CarbonFlax_Amplifier:0.9547|3x25mm_CarbonFlax_Amplifier:0.0453,Full_ABS1000_Sidewalls,0.5247,,Versatile_for_sidecountry_powder_mornings_transitioning_to_resort,0.9726,,360_Degree_HRC48_Steel_Edges,0.5247,,Short_and_long_radius_turns_explosive_all_speeds,0.9219,,Radical_Taper,0.9838,,7.0,0.9912,,,,,Eats_up_vibrations_and_rough_snow_well,0.9981,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2LdthH7GBg,,Freecarver_9000s,True_Camber_full_camber_tip_to_tail,0.9948,,Power_Core,0.9964,,1149.99,0.8788,,evo_Tactics_Backcountry_Christy_Sports_Basement_Blauer_ERIKS_Salty_Peaks,1.0000,,Stranda_Cheater_titanal_construction,0.8716,,Sintered_9900_Base,0.4646,Sintered_9900_Base:0.4646|Sintered_9000_Base:0.2770|Sintered_8000_Base:0.2584,59-82kg_130-180lbs,0.9186,,8.0,0.6035,8.0:0.6035|7.5:0.3965,2024,0.9175,,319/310mm,0.9186,,9.2,0.9186,,Advanced,0.9103,,,,,Alternative_Freeride,0.9499,,FSC_Ash_Veneer,0.5745,FSC_Ash_Veneer:0.5745|Premium_Topsheet:0.4255,,,,,,,Dubai_UAE,0.9995,,Excellent,0.9595,,Average,0.9499,,270.0,0.9186,,67-91+kg_150-200lbs,0.9186,,1300.0,0.9186,,9.4,0.9186,,322/313mm,0.9186,,All_Mountain_Freeride,0.9138,,Jones_Snowboards,0.9974,,2x4_inserts,0.9186,,Tapered_Directional,0.9964,,152_156_160_164cm,0.9923,,2027,0.9138,,Mens_Unisex,0.6716,,Triax_Fiberglass_triple_layer_multi_directional,0.9948,,Snowboard,0.9974,,Groomers_bordercross_all_mountain,0.9103,,40.0,0.9948,,Pretty_bad_in_powder_nightmare_nose_up,0.9991,,Fair_Trade_Certified_via_Fair_Trade_USA,0.9922,,580.0,0.9186,,Hard_snow_capable,0.9595,,Basalt_Power_Stringers,0.5100,Basalt_Power_Stringers:0.5100|BComp_Carbon_Flax_Stringer_Bio_Resin:0.4900,Recycled_ABS,0.9312,,Super_camber_carver_high_speed_carves,0.9635,,Traction_Tech_3_0,0.9530,,Slow,0.9499,,Progressive_sidecut_radius_increases_toward_contact_points,0.9405,,9.0,0.9186,,Standard_4_hole_mount,0.9865,,Good,0.9499,,,,,,,,30_day_return_new_unused_buyer_pays_shipping,0.9871,,Poor,0.9499,,,,,Great,0.9595,,Good,0.9499,,Locked_in,0.9595,,Poor,0.9499,
2biFvZoeMv,Mervin_Manufacturing,Banked_Country,C3,0.9575,,G_Lite_3_FSC_Aspen_Paulownia_Carbon_Power_Bands,0.9567,,1049.99,0.9890,,Yes,0.9890,,Amplid_Souly_Grail_K2_Alchemist_United_Shapes_Cadet_Ride_Algorythm_etc,0.8691,,Sintered_Knife_Cut_Base,0.6884,,130_plus_lbs,0.9948,,7.0,0.6959,7.0:0.6959|8.0:0.3041,2022,0.9909,,29.4/29.2,0.9948,,8.2,0.9948,,Advanced_to_Expert,0.9871,,,,,All_Mountain,0.8941,,Eco_Sublimated_Poly_Topsheet,0.9008,,Temple_and_Cannon_Cummins,0.9970,,,,,Carlsborg_Sequim_Washington_USA,0.9993,,great_carve,0.8941,,average_pow,0.8941,,25.3,0.9948,,140_plus_lbs,0.9948,,,,,8.3,0.9948,,29.6/29.4,0.9948,,All_Mountain_Freeride,0.9953,,GNU,0.9967,,2x4_Inserts,0.9008,,Tapered_Directional,0.6879,,155_159_160W_162_163W,0.9696,155_159_160W_162_163W:0.9696|155_159_160W:0.0304,2026,0.9993,,Mens,0.7843,,Triaxial_Biaxial_alloy_glass,0.7888,,Snowboard,0.9948,,All_mountain_powder_hardpack_ice_banked_slalom,0.9871,,1.5,0.9375,1.5:0.9375|2.25:0.0625,Thirsty_base_needs_constant_waxing,0.8941,,Zero_hazardous_waste_FSC_woods_water_solvents_eco_print,0.9897,,19in_to_24in_1_5in_setback,0.9948,,Hard_Snow_excellent,0.8941,,Carbon_Power_Bands,0.6879,,UHMW_Polyethylene,0.6930,,Very_poppy_carves_well_excellent_grip_all_conditions,0.8941,,Progressive_Pro_Magne_Traction,0.9998,,Fast,0.8941,,,,,Mild_only_a_few_mm,0.8691,,,,,,,,GNU_Billy_Goat,0.9989,,112.0,0.9948,,,,,average_jib,0.8941,,Rank_7_of_27_freeride_boards,0.8111,,great_speed,0.8941,,great_jumps,0.8941,,Semi_Locked_In,0.8941,,great_pipe,0.8941,
2jxEAJa3Fk,Jones_Snowboards_Nidecker_US_Inc_Truckee_CA,Frontier_2.0,Directional_Camber_Rocker,0.9957,,Master_Core_Poplar_Paulownia,0.9957,,899.99,0.9000,,PREORDER,0.9000,,Jones_Flagship_749.95_stiffer_freeride,0.9940,,Sintered_8000_Base,0.9957,,140-190lbs_64-86kg,0.9948,,Friendly_flex_fun_loving,0.6909,Friendly_flex_fun_loving:0.6909|Very_soft_almost_jib_park:0.2559|Mellow_flex_playful:0.0532,2025_2026_season,0.7262,,30.2,0.9957,,7.8,0.9957,,Beginner_Intermediate_Expert_progress_2of5,0.9948,,2yr_warranty_plus_1yr_extension,0.6722,,Very_easy_but_flex_massively_softer_dealbreaker,0.9283,,Premium_Topsheet,0.9957,,Inaki_Odriozola,0.9726,,2700.0,0.9948,,SWS_Solico_Dubai_UAE,0.9972,,,,,,,,,,,,,,,,,,,,,,,Mellow_freeride,0.9020,Mellow_freeride:0.9020|All_Mountain-Freeride:0.0980,Jones_Snowboards,0.9957,,2x4_Inserts_Standard_Pack,0.9974,,Tapered_Directional,0.9957,,150_153_155W_156_158W_159_161W_162_164W_165_167W,0.9957,,2025/2026,0.8593,2025/2026:0.8593|2027:0.1407,Mens,0.9957,,Biax_Fiberglass_with_Bio_Resin,0.9957,,Snowboard,0.9957,,Groomers_powder_all_mountain,0.9000,,20.0,0.9957,,Not_a_dedicated_park_board,0.9673,,Fair_Trade_Certified,0.9252,,56.0,0.9957,,Excellent,0.9673,,,,,Recycled_ABS,0.9957,,Easy_to_butter_on_groomers_soft_flex,0.9673,,Oversize_recycled_steel_edges,0.7170,,Quick_turns_slow_to_moderate_speeds,0.9253,,,,,5.0,0.9957,,,,,Reports_of_chatter_at_high_speeds_due_to_softness,0.9594,,Jones_Frontier_original_last_2025MY,0.9151,,115.5,0.9957,,30day_return_new_unused_buyer_pays_shipping,0.9957,,,,,,,,,,,,,,,,,,,
34xl4zXkIS,Rome_Snowboards_founded_2001,Viper,Fusion_Camber,0.9375,Fusion_Camber:0.9375|Hybrid_Positive:0.0625,Stomp_Core_poplar_only,0.6987,Stomp_Core_poplar_only:0.6987|Stomp_or_Pop_Core_poplar_paulownia_blend:0.3013,999.99,0.9579,,Pre_order_some_sizes_sold_out,0.9997,,Jones_Mountain_Twin_directional_twin_camber_579_95,0.9211,,SinterStrong_sintered_base,0.9949,,65_85,0.9959,,6.0,0.9964,,2026_new_model,0.9995,,,,,8.6_6.6_8.6,0.8051,,Intermediate_Advanced,0.9839,,,,,,,,,,,Stale_Sandbech_and_Rene_Rinnekangas,0.9594,,,,,Titan_Factory_China,0.9890,,,,,,,,25.4,0.9949,,69_89,0.9959,,121.1,0.9949,,8.7_6.7_8.7,0.8051,,,,,All_Mountain_Freeride,0.9839,,Rome_SDS,0.9958,,2x4_inserts,0.9949,,Directional_Twin,0.9964,,154_156_158_160W_162W,0.9951,,2027_FW_2026_27,0.9996,,Mens,0.9964,,Triax_Upper_and_Lower_Glass,0.9949,,Snowboard,0.9974,,Groomers_fresh_snow_changing_terrain_all_mountain,0.9799,,0.0,0.9513,,,,,,,,49.3_53.3_61.3,0.9959,,Strong_consistent_hold_on_edge,0.9888,,Directional_Diamond_3D_nose,0.9994,,,,,Yes_dependable_one_board_quiver,0.9945,,,,,Smooth_forgiving_entry_reduced_edge_catch,0.9888,,Tri_Radial_Sidecut_three_radii,0.9839,,0.0,0.9964,,Compatible_most_bindings_2x4,0.8047,,,,,,,,,,,45_day_return_from_delivery,0.9912,,,,,,,,,,,,,,,,,,,
3EvvgTQAkz,Jones_Snowboards_Nidecker_Group,Tweaker_Pro_2.0,True_Camber_full_camber,0.9963,,Boost_Surf_Core,0.9549,Boost_Surf_Core:0.9549|Boost_Core:0.0451,1099.99,0.9502,,Preorder,0.9500,,CAPiTA_Super_DOA_4_67_of_5,0.7330,,Sintered_8000,0.9963,,130_180lbs_59_82kg,0.9963,,7.5,0.5432,7.5:0.5432|8.0:0.3187|7.0:0.1381,2025_model_year,0.8275,,29.4,0.9386,29.4:0.9386|29.8:0.0614,7.8,0.9386,7.8:0.9386|7.6:0.0614,Advanced_to_Expert,0.9994,,,,,,,,Premium_durable_scratch_resistant,0.9963,,Jimmy_Goodman,0.8197,,2900.0,0.9923,,Dubai_SWS_Board_Technology,0.8108,,,,,,,,25.4,0.9963,,140_190lbs_64_86kg,0.9963,,120.0,0.9386,120.0:0.9386|121.6:0.0614,,,,,,,Freestyle_All_Mountain_Freestyle,0.9003,,Jones_Snowboards,0.9978,,2x4_inserts_Standard_Pack,0.9963,,True_Twin_symmetrical,0.9963,,146_149_151_154_156_157W_159,0.9990,,2027,0.9937,,Mens,0.9978,,Basalt_Pro_Layup_basalt_fibre,0.9927,,Snowboard,0.9978,,8.0,0.9963,,0.0,0.9963,,Too_stiff_for_casual_park_riders_pressing_rails,0.8577,,Fair_Trade_Certified_since_2024_25,0.9991,,54.0,0.9386,54.0:0.9386|56.0:0.0614,Phenomenal_Traction_Tech_ice_hardpack,0.8577,,Aerospace_derived_synthetic_core_dampening_swing_weight,0.9923,,Recycled_ABS_round_finish,0.9963,,Exceptional_carving_for_park_board,0.8577,,Medium_Traction_Tech_multiple_contact_points,0.9923,,Bit_slow_edge_to_edge_size_dependent,0.9219,,Progressive_sidecut,0.8371,,0.0,0.9963,,,,,Basalt_Pro_damping_composed_at_speed,0.7008,,Jones_Tweaker_Pro_2025_2026,0.8275,,,,,30_days_unused_buyer_return_shipping,0.9923,,,,,,,,,,,,,,,,,,,
3wOygBFu3i,Salomon_SAS_Annecy_France,Sight,Cross_Profile_Rocker_Camber_Rocker,0.9985,,Aspen_Strong_FSC_wood,0.9553,,649.99,0.9500,,Listed_on_salomon_com,0.9963,,Nidecker_Escape_Amplid_Singular_Burton_Instigator,0.9730,,Extruded_EG,0.9573,,65_90kg,0.9301,,5.0,0.8583,5.0:0.8583|4.0:0.1417,2012_2013_season,0.9579,,29.9/29.6cm,0.9301,,,,,Beginner_Advanced,0.5529,Beginner_Advanced:0.5529|Beginner_Intermediate:0.2738|Intermediate_Advanced:0.1733,2_year_manufacturer_defects,0.9933,,All_Mountain,0.9681,,,,,,,,,,,Global_France_Bulgaria_Asia,0.9886,,Good,0.9681,,Poor_needs_back_leg_work,0.9681,,252.0,0.9301,,w65_90r,0.9301,,118.0,0.9301,,,,,,,,All_Mountain,0.5328,All_Mountain:0.5328|All_Mountain_freeride_inspired:0.4653,Salomon,0.9985,,2x4_Inserts,0.9556,,Tapered_Directional,0.9985,,147_150_153_156_159cm,0.9539,,2025,0.9950,,Mens,0.9946,,BA_LD_low_density_fiberglass,0.6060,BA_LD_low_density_fiberglass:0.6060|BA_MD_medium_density_fiberglass:0.3940,Snowboard,0.9985,,All_mountain_freeride_powder,0.9893,,_10.0,0.9681,,,,,FSC_certified_wood_strips,0.9374,,,,,Medium_Snow,0.9681,,,,,ABS_sidewalls_Royal_Cork_Rails,0.9437,,,,,,,,Medium_Fast,0.9681,,Quadratic_Sidecut,0.9631,,Tapered_2_to_20mm,0.9460,,,,,Good_handles_chewed_groomers,0.9681,,Salomon_Ace,0.9793,,,,,,,,Average_not_best_rail_jib,0.9681,,,,,Poor_limited_by_base_and_flex,0.9681,,Good_pop_for_ollies_stable,0.9681,,Stable,0.9681,,Good_beginner_pipe_board,0.9681,
4L0uIaTGot,,Basher,Flat_Out_Rocker,0.9820,Flat_Out_Rocker:0.9820|Cam_Out_Camber:0.0180,PowerCore_II_Poplar_Beech,0.9957,,999.99,0.9974,,In_stock,0.9660,,Jones_Stratos_Ride_Twinpig_Lib_Tech_Skate_Banana_CAPiTA_Aeronaut,0.8246,,Sintered_EcoSpeed_HD_85pct_recycled_Ptex,0.9974,,60_plus_kg,0.9957,,7.0,0.9737,7.0:0.9737|8.0:0.0216|5.0:0.0046,First_friendly_freestyle_in_Quiver_lineup,0.9073,,303.0,0.9957,,9.0_5.5_9.0_and_7.7_5.2_7.7,0.9957,,Park_freestyle_urban_riders,0.8955,Park_freestyle_urban_riders:0.8955|Intermediate_to_advanced_freestyle:0.1045,Structural_defects_materials_workmanship,0.9966,,One_of_those_boards_that_just_makes_snowboarding_fun,0.9418,,EcoGuard_Topsheet_90pct_recycled,0.9964,,,,,,,,Playmaker_factory_Taiwan,0.5056,,Excels_eurocarving_slow_mid_speed_surfy,0.9418,,Surprisingly_floaty_maneuverable,0.9418,,,,,,,,,,,,,,,,,Freestyle_all_mountain_twin,0.7071,Freestyle_all_mountain_twin:0.7071|All_Mountain:0.2929,Nitro,0.9974,,2x4_Inserts,0.9846,,Asym_Twin,0.9866,Asym_Twin:0.9866|True_Twin:0.0134,155mw_158w,0.9957,,2026,0.9978,,Mens,0.9577,,Bi_Lite_Laminates_biaxial_fiberglass,0.9964,,Standard_solid_snowboard,0.9974,,All_Mountain_Park_Powder_Freestyle,0.8517,,0.0,0.9957,,Not_pure_park_deck_but_handles_freestyle,0.9418,,100pct_solar_power,0.9957,,48_60cm,0.9957,,,,,3D_Twin_Tech_convex_concave_convex,0.9957,,ABS_Sidewalls_35pct_recycled,0.9957,,,,,50pct_Recycled_Steel_edges,0.9957,,Easy_smooth_asym_twin,0.9418,,Dual_Degressive,0.9957,,,,,Any_standard_or_mini_disk_fits_2x4,0.6454,,,,,Optisym_asymmetric_Friendly_Freestyle,0.9957,,1020.0,0.9957,,30_day_return_exchange_unworn_unused,0.6477,,,,,,,,,,,,,,,,,,,
4tEumX87V1,Mervin_Manufacturing,Banked_Country,C3_dominant_camber_mild_rocker_between_feet,0.9987,,G_Lite_3_FSC_Aspen_Paulownia_Carbon_Power_Bands,0.9988,,1049.99,0.9501,,Widely_available_on_sale,0.9991,Widely_available_on_sale:0.9991|Sold_out_at_some_retailers:0.0005|Limited_closeout:0.0004,Jones_Flagship_1_Never_Summer_Valhalla_2_YES_PYL_3_and_more,0.8340,,Sintered_Knife_Cut_Base,0.9524,,130_plus_lbs_55_plus_kg,0.9974,,7.0,0.9740,7.0:0.9740|8.0:0.0260,2021_2022_season,0.9983,,29.4_29.2,0.9974,,8.2,0.9974,,Advanced_to_Expert,0.9997,,,,,Very_Poppy_Carves_Super_Well_Excellent_Grip_Good_All_Conditions,0.9554,,Eco_Sublimated_Poly_Topsheet,0.9501,,Temple_and_Cannon_Cummins,0.9995,,2960.0,0.9486,2960.0:0.9486|3140.0:0.0514,Mervin_Manufacturing_longest_running_last_major_USA_factory,0.9929,,Great,0.9554,,Average,0.9554,,25.3,0.9974,,140_plus_lbs_60_plus_kg,0.9974,,,,,8.3,0.9974,,29.6_29.4,0.9974,,All_Mountain_Freeride,0.9979,,GNU,0.9976,,2x4_Inserts,0.9501,,Tapered_Directional,0.9985,,155_159_160W_162_163W,0.9789,155_159_160W_162_163W:0.9789|155_159_160W:0.0211,2026_season_2025_2026,0.9977,,Mens,0.9551,,Tri_Ax_Bi_Ax_fiberglass_Carbon_Power_Bands,0.9987,,Snowboard,0.9984,,All_Mountain_Freeride_Off_piste_Steep_excels_hardpack_icy_powder,0.9906,,1.5_inch_38mm_sidecut_setback,0.7735,1.5_inch_38mm_sidecut_setback:0.7735|2.25_inch_at_22_75_stance:0.2265,Sintered_base_extremely_thirsty_needs_waxing_daily,0.9922,,EcoUNREAL_Manufacturing_zero_hazardous_waste,0.9590,,19_to_24_inch_setback_1_5,0.9974,,Grips_like_champ_excellent_on_hard_to_icy_snow,0.9937,,Carbon_Power_Bands_radical_response_and_pop,0.9986,,UHMW_wraps_around_tip_tail,0.9525,,,,,Progressive_Pro_Magne_Traction_directional,0.9985,,Fast,0.9449,,,,,Mild_taper_approximately_2mm,0.9994,,,,,Good_stays_stable_predictable_without_being_bucky,0.7205,,GNU_Billy_Goat_replaced_2021_22,0.9983,,112.0,0.9974,,,,,Average,0.9554,,87.5,0.9486,87.5:0.9486|85.9:0.0514,Great,0.9554,,Great,0.9554,,Semi_Locked_In,0.9449,,Great,0.9554,
5DbRUwVfd4,,Fastlane,Backseat_Camber,0.9991,,Aspen_SLCT_Core,0.7423,Aspen_SLCT_Core:0.7423|Aero_Core:0.2577,759.99,0.9002,,Available,0.9986,,Jones_Flagship_perennial_1_freeride_directional_FSC,0.9317,,50pct_Recycled_Sintered_Base,0.9002,,60_to_85kg,0.9002,,9.0,0.9002,,New_model_first_year_2026,0.9171,,,,,7.1,0.9002,,Advanced_to_Expert,0.9563,,2_year_limited_materials_craftsmanship,0.8466,,,,,Olive_wood_veneer,0.9115,,,,,,,,Primarily_China,0.8609,,,,,,,,25.8,0.9002,,70_to_90kg,0.9002,,114.0,0.9002,,7.3,0.9002,,,,,Freeride_Powder,0.7924,Freeride_Powder:0.7924|All_Mountain_Carving:0.2076,Salomon,0.9991,,2x4_Inserts,0.9002,,Tapered_Directional,0.9302,,153_157_160_163cm,0.9002,,2026_FW_2025_26,0.9552,,Unisex,0.9963,,BFX_Ultra_flax_carbon_BA_MD_Fiberglass,0.9002,,Snowboard,0.9302,,Freeride_Powder_Steep_Offpiste_Backcountry,0.9002,,2.0,0.9002,,Torsional_stiffness_very_soft_spooky_in_bumps,0.9375,,FSC_Certified_wood_core,0.9673,,54.0,0.9002,,,,,Popster_milled_core_inserts_natural_flex_pop,0.9002,,66pct_Recycled_ABS,0.7017,66pct_Recycled_ABS:0.7017|100pct_Recycled_ABS:0.2983,Most_damp_riding_board_from_Salomon,0.9375,,20pct_Recycled_Steel_Edges,0.9115,,Quadratic_sidecut_fluid_edge_transitions,0.9963,,Quadratic_Sidecut_mix_elliptic_curves,0.9991,,Tail_tapered_2_to_20mm,0.9129,,,,,,,,Salomon_Super_8_discontinued_after_10_seasons,0.9923,,,,,,,,,,,,,,,,,,,,,,,,,
5GEZh2Xdb0,Nidecker_SA_Rolle_Switzerland,Storm_Chaser,Directional_Camber_Rocker_Christenson_Surf,0.9962,,Master_Core_1to1_Poplar_Paulownia,0.9416,Master_Core_1to1_Poplar_Paulownia:0.9416|Bamboo_Surf_Core_triple_density:0.0584,1199.99,0.9839,,Pre_order_2027_delivery_Apr_May_2026,0.8691,,Nitro_Squash_better_edge_ice_more_stable_versatile,0.9346,,Sintered_8000_UHMWPE_carbon,0.9963,,67-91kg,0.9912,,6.0,0.9313,6.0:0.9313|7.0:0.0687,2016,0.8661,,327/307mm,0.9912,,7.1,0.9912,,Intermediate_Advanced,0.9865,,Authorized_dealer_only_non_transferable,0.9974,,5.0,0.7065,,Premium_Topsheet_durable_scratch_resistant,0.9430,Premium_Topsheet_durable_scratch_resistant:0.9430|ECO_Plastic_Topsheet_castor_bean_bio_plastic:0.0570,Chris_Christenson_surfboard_shaper,0.9839,,Feels_heavy_for_152_standard_for_width_no_exact_weight,0.8535,,SWS_factory_Dubai_UAE,0.9890,,,,,,,,275.0,0.9912,,,,,1140.0,0.9912,,,,,,,,Powder_Surf_Series,0.9923,,Jones_Snowboards,0.9974,,2x4_Inserts,0.9912,,Tapered_Directional_High_3D_Contour_Base,0.9931,,152cm_157cm,0.8400,152cm_157cm:0.8400|142cm_147cm_152cm_157cm:0.1600,2027,0.9865,,Unisex,0.8530,,Biax_Fiberglass_BComp_Carbon_Flax_Bio_Resin,0.9541,Biax_Fiberglass_BComp_Carbon_Flax_Bio_Resin:0.9541|Biax_Fiberglass_only:0.0459,Snowboard,0.9974,,6.0,0.9865,,22.0,0.9912,,,,,Protect_Our_Winters_POW_founded_2007,0.9865,,600.0,0.9912,,Yes_strategic_contact_points_edge_grip,0.9954,,BComp_Carbon_Flax_Stringer_Bio_Resin,0.9930,BComp_Carbon_Flax_Stringer_Bio_Resin:0.9930|Sustainable_Flax_Basalt_Stringers:0.0070,Recycled_ABS_round_finish,0.9996,,,,,Recycled_German_steel_edges,0.9996,,,,,Progressive_Sidecut,0.9466,,20.0,0.9912,,,,,,,,,,,,,,30_days_unused_buyer_pays_return_shipping,0.9865,,,,,,,,,,,,,,,,,,,
5MAasfhw3w,Salomon_founded_1947_Annecy_France,Assassin_Pro,Rock_Out_Camber,0.9995,,Ghost_Green_Core_sustainable_ultra_light_paulownia,0.9990,,1089.99,0.9423,,Preorder_estimated_May_2026,0.9315,,Yes_Greats_better_on_hard_snow,0.3407,,Sintered_EG_Base,0.9968,,55_85kg,0.9533,,8.0,0.9315,,Since_2017_2018_season,0.9350,,29.1,0.9533,,7.7,0.9533,,Advanced_to_Expert,0.9968,,2_year_limited_warranty_materials_craftsmanship,0.8974,,Reviewed_2019_through_2025_models,0.9007,,,,,Bode_Merrill,0.9350,,One_of_lightest_in_51_board_sample,0.7701,,,,,Fun_to_carve_springs_out_of_turns,0.8242,,OK_not_epic_decent_for_category,0.8418,,25.3,0.9533,,65_90kg,0.9533,,118.0,0.9533,,7.9,0.9533,,,,,All_Mountain_Freestyle,0.9923,,Salomon,0.9968,,2x4_Inserts,0.9315,,Directional_Twin,0.9973,,150_153_156_159_162_158W_163W,0.9423,,2026,0.9303,2026:0.9303|2027:0.0697,Mens,0.8638,,BA_MD_Fiberglass_Biaxial_Medium_Density,0.9977,,Snowboard,0.9315,,All_Mountain_Freestyle_Freeride,0.9963,,2.0,0.9533,,Hard_to_ride_when_conditions_change_pre2025,0.8836,,30pct_bio_resin_and_Bamboo_Rods_reduce_impact,0.8295,,54.0,0.9533,,Good_edge_hold_strong_reliable_through_turn,0.7365,,Popster_core_strategically_milled_inside_insert_packs,0.9350,,Gunslinger_Rails_full_length_carbon_inlays,0.9968,,,,,,,,Highly_responsive_flex_smooth_ride,0.9140,,Quadralizer_Sidecut,0.9977,,,,,,,,Recycled_ABS_much_more_acceptable_not_super_damp,0.9007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
