product_guid,manufacturer,model_name,camber_profile,camber_profile_confidence,camber_profile_posterior,core_material,core_material_confidence,core_material_posterior,price,price_confidence,price_posterior,availability,availability_confidence,availability_posterior,comparable_board,comparable_board_confidence,comparable_board_posterior,base_material,base_material_confidence,base_material_posterior,recommended_weight_range,recommended_weight_range_confidence,recommended_weight_range_posterior,flex_rating,flex_rating_confidence,flex_rating_posterior,model_first_available_year,model_first_available_year_confidence,model_first_available_year_posterior,tip_tail_width,tip_tail_width_confidence,tip_tail_width_posterior,sidecut_radius,sidecut_radius_confidence,sidecut_radius_posterior,rider_level,rider_level_confidence,rider_level_posterior,warranty,warranty_confidence,warranty_posterior,reviewer_opinion,reviewer_opinion_confidence,reviewer_opinion_posterior,topsheet,topsheet_confidence,topsheet_posterior,board_designer,board_designer_confidence,board_designer_posterior,board_weight,board_weight_confidence,board_weight_posterior,manufacturing_location,manufacturing_location_confidence,manufacturing_location_posterior,carving_rating,carving_rating_confidence,carving_rating_posterior,powder_rating,powder_rating_confidence,powder_rating_posterior,waist_width_at_156,waist_width_at_156_confidence,waist_width_at_156_posterior,recommended_weight_at_159,recommended_weight_at_159_confidence,recommended_weight_at_159_posterior,effective_edge,effective_edge_confidence,effective_edge_posterior,sidecut_radius_at_159,sidecut_radius_at_159_confidence,sidecut_radius_at_159_posterior,tip_tail_width_at_159,tip_tail_width_at_159_confidence,tip_tail_width_at_159_posterior,board_category,board_category_confidence,board_category_posterior,brand,brand_confidence,brand_posterior,mounting_pattern,mounting_pattern_confidence,mounting_pattern_posterior,shape,shape_confidence,shape_posterior,available_sizes,available_sizes_confidence,available_sizes_posterior,model_year,model_year_confidence,model_year_posterior,gender,gender_confidence,gender_posterior,laminate,laminate_confidence,laminate_posterior,product_type,product_type_confidence,product_type_posterior,terrain_suitability,terrain_suitability_confidence,terrain_suitability_posterior,setback,setback_confidence,setback_posterior,negative_aspect,negative_aspect_confidence,negative_aspect_posterior,sustainability_certification,sustainability_certification_confidence,sustainability_certification_posterior,stance_width_range_size,stance_width_range_size_confidence,stance_width_range_size_posterior,edge_hold,edge_hold_confidence,edge_hold_posterior,construction_material_innovation,construction_material_innovation_confidence,construction_material_innovation_posterior,sidewall_material,sidewall_material_confidence,sidewall_material_posterior,positive_aspect,positive_aspect_confidence,positive_aspect_posterior,edge_technology,edge_technology_confidence,edge_technology_posterior,turn_initiation_performance,turn_initiation_performance_confidence,turn_initiation_performance_posterior,sidecut_type,sidecut_type_confidence,sidecut_type_posterior,taper,taper_confidence,taper_posterior,binding_compatibility,binding_compatibility_confidence,binding_compatibility_posterior,chatter_performance,chatter_performance_confidence,chatter_performance_posterior,predecessor_model_name,predecessor_model_name_confidence,predecessor_model_name_posterior,contact_length_size,contact_length_size_confidence,contact_length_size_posterior,return_policy_terms,return_policy_terms_confidence,return_policy_terms_posterior,jibbing_rating_tgr,jibbing_rating_tgr_confidence,jibbing_rating_tgr_posterior,overall_rating_snowboardingprofiles,overall_rating_snowboardingprofiles_confidence,overall_rating_snowboardingprofiles_posterior,speed_rating_tgr,speed_rating_tgr_confidence,speed_rating_tgr_posterior,jumps_rating_tgr,jumps_rating_tgr_confidence,jumps_rating_tgr_posterior,on_snow_feel_tgr,on_snow_feel_tgr_confidence,on_snow_feel_tgr_posterior,pipe_rating_tgr,pipe_rating_tgr_confidence,pipe_rating_tgr_posterior
2IvmhQew1q,CAPiTA_Snowboards_founded_Seattle_2000,Kazu_Kokubo_Pro,,0.9838,,0.9,0.8000,,1249.99,0.9838,,0.5,0.7000,,Amplid_Souly_Grail_K2_Alchemist_Burton_Skeleton_Key_YES_PYL_Weston_Backwoods_and_more,0.8989,,Hyperdrive_ADV_XT_premium_sintered_PE_highest_antifriction,0.9838,,72.5,0.8000,,7.0,0.6471,7.0:0.6471|6.5:0.3529,2016,0.8000,,29.95,0.9771,,8.4,0.9771,,Advanced,0.9838,,2.0,0.9945,,,0.7317,,Skinless_Core_Ash_Woodgrain_digital_print_PAM16000_silkscreened,0.9838,,Kazu_Kokubo_Kazuhiro_Kokubo_Japanese_professional_snowboarder,0.9994,,2300,0.6000,,Feistritz_an_der_Gail_Carinthia_Austria_The_Mothership,0.7309,,0.85,0.7000,,,,,25.5,0.9771,,76.5,0.8000,,122.2,0.9771,,8.6,0.9771,,,,,,0.9974,,CAPiTA,0.9974,,2x4_Inserts_stainless_steel,0.9838,,Tapered_Directional,0.9997,,151_154_157_160_155W_158W_161W,0.6044,151_154_157_160_155W_158W_161W:0.6044|155_158_161_164_167:0.3956,2027,0.9974,,Mens,0.6593,,Holysheet_Tri_Bi_triaxial_above_biaxial_beneath,0.9838,,Snowboard,0.9974,,,0.9838,,2.0,0.9996,,0.6,0.7000,,Certified_B_Corporation_B_Impact_Score_98_9,0.9771,,55.9,0.9771,,0.8,0.8000,,4x25mm_CarbonFlax_Amplifier,0.9547,4x25mm_CarbonFlax_Amplifier:0.9547|3x25mm_CarbonFlax_Amplifier:0.0453,Full_ABS1000_Sidewalls,0.5247,,0.75,0.7000,,360_Degree_HRC48_Steel_Edges,0.5247,,2.5,0.6000,,Radical_Taper,0.9838,,7.0,0.9912,,,,,0.9,0.9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2LdthH7GBg,,Freecarver_9000s,,0.9948,,0.6,0.5000,,1149.99,0.8788,,0.9,0.8000,,Stranda_Cheater_titanal_construction,0.8716,,Sintered_9900_Base,0.4646,Sintered_9900_Base:0.4646|Sintered_9000_Base:0.2770|Sintered_8000_Base:0.2584,70.5,0.9186,,8.0,0.6035,8.0:0.6035|7.5:0.3965,2024,0.9175,,31.45,0.9186,,9.2,0.9186,,Advanced,0.9103,,,,,0.5,0.6000,,FSC_Ash_Veneer,0.5745,FSC_Ash_Veneer:0.5745|Premium_Topsheet:0.4255,,,,,,,Dubai_UAE,0.9995,,0.9,0.8000,,5.5,0.8000,,27.0,0.9186,,82.0,0.6000,,130.0,0.9186,,9.4,0.9186,,31.75,0.8000,,,0.9138,,Jones_Snowboards,0.9974,,2x4_inserts,0.9186,,Tapered_Directional,0.9964,,152_156_160_164cm,0.9923,,2027,0.9138,,Mens_Unisex,0.6716,,Triax_Fiberglass_triple_layer_multi_directional,0.9948,,Snowboard,0.9974,,,0.9103,,40.0,0.9948,,0.2,0.9000,,Fair_Trade_Certified_via_Fair_Trade_USA,0.9922,,58.0,0.9186,,0.65,0.8000,,Basalt_Power_Stringers,0.5100,Basalt_Power_Stringers:0.5100|BComp_Carbon_Flax_Stringer_Bio_Resin:0.4900,Recycled_ABS,0.9312,,0.7,0.7000,,Traction_Tech_3_0,0.9530,,5.5,0.8000,,Progressive_sidecut_radius_increases_toward_contact_points,0.9405,,9.0,0.9186,,Standard_4_hole_mount,0.9865,,0.7,0.8000,,,,,,,,0.5,0.7000,,0.2,0.8000,,,,,0.8,0.8000,,0.7,0.8000,,0.95,0.9000,,0.2,0.8000,
2biFvZoeMv,Mervin_Manufacturing,Banked_Country,,0.9575,,0.95,0.9000,,1049.99,0.9890,,1.0,0.8000,,Amplid_Souly_Grail_K2_Alchemist_United_Shapes_Cadet_Ride_Algorythm_etc,0.8691,,Sintered_Knife_Cut_Base,0.6884,,70.0,0.6000,,7.0,0.6959,7.0:0.6959|8.0:0.3041,2022,0.9909,,29.3,0.9948,,8.2,0.9948,,Advanced_to_Expert,0.9871,,,,,0.5,0.6000,,Eco_Sublimated_Poly_Topsheet,0.9008,,Temple_and_Cannon_Cummins,0.9970,,,,,Carlsborg_Sequim_Washington_USA,0.9993,,0.85,0.8000,,5.5,0.8000,,25.3,0.9948,,70.0,0.6000,,,,,8.3,0.9948,,29.5,0.8000,,,0.9953,,GNU,0.9967,,2x4_Inserts,0.9008,,Tapered_Directional,0.6879,,155_159_160W_162_163W,0.9696,155_159_160W_162_163W:0.9696|155_159_160W:0.0304,2026,0.9993,,Mens,0.7843,,Triaxial_Biaxial_alloy_glass,0.7888,,Snowboard,0.9948,,,0.9871,,1.5,0.9375,1.5:0.9375|2.25:0.0625,0.6,0.8000,,Zero_hazardous_waste_FSC_woods_water_solvents_eco_print,0.9897,,54.61,0.7000,,0.9,0.8941,,Carbon_Power_Bands,0.6879,,UHMW_Polyethylene,0.6930,,0.8,0.8000,,Progressive_Pro_Magne_Traction,0.9998,,3.8,0.7000,,,,,0.25,0.6000,,,,,,,,GNU_Billy_Goat,0.9989,,112.0,0.9948,,,,,0.5,0.8000,,86.0,0.6000,,0.8,0.8000,,0.8,0.8000,,0.8,0.8000,,0.8,0.8000,
2jxEAJa3Fk,Jones_Snowboards_Nidecker_US_Inc_Truckee_CA,Frontier_2.0,,0.9957,,0.7,0.8000,,899.99,0.9000,,0.5,0.8000,,Jones_Flagship_749.95_stiffer_freeride,0.9940,,Sintered_8000_Base,0.9957,,75.0,0.9948,,4.5,0.6000,Friendly_flex_fun_loving:0.6909|Very_soft_almost_jib_park:0.2559|Mellow_flex_playful:0.0532,2025,0.7262,,30.2,0.9957,,7.8,0.9957,,Beginner_Intermediate_Expert_progress_2of5,0.9948,,2.0,0.6722,,0.3,0.8000,,Premium_Topsheet,0.9957,,Inaki_Odriozola,0.9726,,2700.0,0.9948,,SWS_Solico_Dubai_UAE,0.9972,,,,,,,,,,,,,,,,,,,,,,,,0.9020,Mellow_freeride:0.9020|All_Mountain-Freeride:0.0980,Jones_Snowboards,0.9957,,2x4_Inserts_Standard_Pack,0.9974,,Tapered_Directional,0.9957,,150_153_155W_156_158W_159_161W_162_164W_165_167W,0.9957,,2025/2026,0.8593,2025/2026:0.8593|2027:0.1407,Mens,0.9957,,Biax_Fiberglass_with_Bio_Resin,0.9957,,Snowboard,0.9957,,,0.9000,,20.0,0.9957,,0.8,0.8000,,Fair_Trade_Certified,0.9252,,56.0,0.9957,,0.9,0.9673,,,,,Recycled_ABS,0.9957,,0.6,0.6000,,Oversize_recycled_steel_edges,0.7170,,2.8,0.6000,,,,,5.0,0.9957,,,,,0.3,0.8000,,Jones_Frontier_original_last_2025MY,0.9151,,115.5,0.9957,,0.5,0.7000,,,,,,,,,,,,,,,,,,,
34xl4zXkIS,Rome_Snowboards_founded_2001,Viper,,0.9375,Fusion_Camber:0.9375|Hybrid_Positive:0.0625,0.4,0.6987,Stomp_Core_poplar_only:0.6987|Stomp_or_Pop_Core_poplar_paulownia_blend:0.3013,999.99,0.9579,,0.4,0.7000,,Jones_Mountain_Twin_directional_twin_camber_579_95,0.9211,,SinterStrong_sintered_base,0.9949,,75.0,0.9959,,6.0,0.9964,,2026,0.8000,,,,,6.6,0.8000,,Intermediate_Advanced,0.9839,,,,,,,,,,,Stale_Sandbech_and_Rene_Rinnekangas,0.9594,,,,,Titan_Factory_China,0.9890,,,,,,,,25.4,0.9949,,79.0,0.8000,,121.1,0.9949,,6.7,0.8000,,,,,,0.9839,,Rome_SDS,0.9958,,2x4_inserts,0.9949,,Directional_Twin,0.9964,,154_156_158_160W_162W,0.9951,,2027_FW_2026_27,0.9996,,Mens,0.9964,,Triax_Upper_and_Lower_Glass,0.9949,,Snowboard,0.9974,,,0.9799,,0.0,0.9513,,,,,,,,53.3,0.6000,,0.8,0.8000,,Directional_Diamond_3D_nose,0.9994,,,,,0.75,0.7000,,,,,2.5,0.6000,,Tri_Radial_Sidecut_three_radii,0.9839,,0.0,0.9964,,Compatible_most_bindings_2x4,0.8047,,,,,,,,,,,0.75,0.8000,,,,,,,,,,,,,,,,,,,
3EvvgTQAkz,Jones_Snowboards_Nidecker_Group,Tweaker_Pro_2.0,,0.9963,,0.65,0.6000,Boost_Surf_Core:0.9549|Boost_Core:0.0451,1099.99,0.9502,,0.5,0.8000,,CAPiTA_Super_DOA_4_67_of_5,0.7330,,Sintered_8000,0.9963,,70.5,0.9963,,7.5,0.5432,7.5:0.5432|8.0:0.3187|7.0:0.1381,2025,0.8000,,29.4,0.9386,29.4:0.9386|29.8:0.0614,7.8,0.9386,7.8:0.9386|7.6:0.0614,Advanced_to_Expert,0.9994,,,,,,,,Premium_durable_scratch_resistant,0.9963,,Jimmy_Goodman,0.8197,,2900.0,0.9923,,Dubai_SWS_Board_Technology,0.8108,,,,,,,,25.4,0.9963,,75.0,0.8000,,120.0,0.9386,120.0:0.9386|121.6:0.0614,,,,,,,,0.9003,,Jones_Snowboards,0.9978,,2x4_inserts_Standard_Pack,0.9963,,True_Twin_symmetrical,0.9963,,146_149_151_154_156_157W_159,0.9990,,2027,0.9937,,Mens,0.9978,,Basalt_Pro_Layup_basalt_fibre,0.9927,,Snowboard,0.9978,,8.0,0.9963,,0.0,0.9963,,0.6,0.8000,,Fair_Trade_Certified_since_2024_25,0.9991,,54.0,0.9386,54.0:0.9386|56.0:0.0614,0.95,0.8577,,Aerospace_derived_synthetic_core_dampening_swing_weight,0.9923,,Recycled_ABS_round_finish,0.9963,,0.8,0.8000,,Medium_Traction_Tech_multiple_contact_points,0.9923,,5.0,0.7000,,Progressive_sidecut,0.8371,,0.0,0.9963,,,,,0.8,0.7000,,Jones_Tweaker_Pro_2025_2026,0.8275,,,,,0.5,0.7000,,,,,,,,,,,,,,,,,,,
3wOygBFu3i,Salomon_SAS_Annecy_France,Sight,,0.9985,,0.75,0.9000,,649.99,0.9500,,0.6,0.6000,,Nidecker_Escape_Amplid_Singular_Burton_Instigator,0.9730,,Extruded_EG,0.9573,,77.5,0.9301,,5.0,0.8583,5.0:0.8583|4.0:0.1417,2012,0.8000,,29.75,0.9301,,,,,Beginner_Advanced,0.5529,Beginner_Advanced:0.5529|Beginner_Intermediate:0.2738|Intermediate_Advanced:0.1733,2.0,0.8000,,0.5,0.6000,,,,,,,,,,,Global_France_Bulgaria_Asia,0.9886,,0.7,0.9681,,3.0,0.8000,,25.2,0.9301,,77.5,0.8000,,118.0,0.9301,,,,,,,,,0.5328,All_Mountain:0.5328|All_Mountain_freeride_inspired:0.4653,Salomon,0.9985,,2x4_Inserts,0.9556,,Tapered_Directional,0.9985,,147_150_153_156_159cm,0.9539,,2025,0.9950,,Mens,0.9946,,BA_LD_low_density_fiberglass,0.6060,BA_LD_low_density_fiberglass:0.6060|BA_MD_medium_density_fiberglass:0.3940,Snowboard,0.9985,,,0.9893,,10.0,0.9681,,,,,FSC_certified_wood_strips,0.9374,,,,,0.5,0.7000,,,,,ABS_sidewalls_Royal_Cork_Rails,0.9437,,,,,,,,3.2,0.8000,,Quadratic_Sidecut,0.9631,,1.1,0.8000,,,,,0.7,0.7000,,Salomon_Ace,0.9793,,,,,,,,0.45,0.7000,,,,,0.2,0.8000,,0.7,0.7000,,0.7,0.8000,,0.65,0.7000,
4L0uIaTGot,,Basher,,0.9820,Flat_Out_Rocker:0.9820|Cam_Out_Camber:0.0180,0.6,0.7000,,999.99,0.9974,,1.0,0.9660,,Jones_Stratos_Ride_Twinpig_Lib_Tech_Skate_Banana_CAPiTA_Aeronaut,0.8246,,Sintered_EcoSpeed_HD_85pct_recycled_Ptex,0.9974,,75.0,0.6000,,7.0,0.9737,7.0:0.9737|8.0:0.0216|5.0:0.0046,2015,0.3000,,30.3,0.9957,,5.35,0.6000,,Park_freestyle_urban_riders,0.8955,Park_freestyle_urban_riders:0.8955|Intermediate_to_advanced_freestyle:0.1045,2.0,0.9966,,0.85,0.8000,,EcoGuard_Topsheet_90pct_recycled,0.9964,,,,,,,,Playmaker_factory_Taiwan,0.5056,,0.75,0.6000,,7.5,0.7000,,,,,,,,,,,,,,,,,,0.7071,Freestyle_all_mountain_twin:0.7071|All_Mountain:0.2929,Nitro,0.9974,,2x4_Inserts,0.9846,,Asym_Twin,0.9866,Asym_Twin:0.9866|True_Twin:0.0134,155mw_158w,0.9957,,2026,0.9978,,Mens,0.9577,,Bi_Lite_Laminates_biaxial_fiberglass,0.9964,,Standard_solid_snowboard,0.9974,,,0.8517,,0.0,0.9957,,0.8,0.8000,,100pct_solar_power,0.9957,,54.0,0.8000,,,,,3D_Twin_Tech_convex_concave_convex,0.9957,,ABS_Sidewalls_35pct_recycled,0.9957,,,,,50pct_Recycled_Steel_edges,0.9957,,2.3,0.7000,,Dual_Degressive,0.9957,,,,,Any_standard_or_mini_disk_fits_2x4,0.6454,,,,,Optisym_asymmetric_Friendly_Freestyle,0.9957,,102.0,0.9957,,0.6,0.6477,,,,,,,,,,,,,,,,,,,
4tEumX87V1,Mervin_Manufacturing,Banked_Country,,0.9987,,0.95,0.9000,,1049.99,0.9501,,0.95,0.9000,Widely_available_on_sale:0.9991|Sold_out_at_some_retailers:0.0005|Limited_closeout:0.0004,Jones_Flagship_1_Never_Summer_Valhalla_2_YES_PYL_3_and_more,0.8340,,Sintered_Knife_Cut_Base,0.9524,,70.0,0.6000,,7.0,0.9740,7.0:0.9740|8.0:0.0260,2021,0.8000,,29.3,0.9974,,8.2,0.9974,,Advanced_to_Expert,0.9997,,,,,0.9,0.8000,,Eco_Sublimated_Poly_Topsheet,0.9501,,Temple_and_Cannon_Cummins,0.9995,,2960.0,0.9486,2960.0:0.9486|3140.0:0.0514,Mervin_Manufacturing_longest_running_last_major_USA_factory,0.9929,,0.85,0.9554,,5.5,0.8000,,25.3,0.9974,,75.0,0.6000,,,,,8.3,0.9974,,29.5,0.8000,,,0.9979,,GNU,0.9976,,2x4_Inserts,0.9501,,Tapered_Directional,0.9985,,155_159_160W_162_163W,0.9789,155_159_160W_162_163W:0.9789|155_159_160W:0.0211,2026_season_2025_2026,0.9977,,Mens,0.9551,,Tri_Ax_Bi_Ax_fiberglass_Carbon_Power_Bands,0.9987,,Snowboard,0.9984,,,0.9906,,3.8,0.7735,1.5_inch_38mm_sidecut_setback:0.7735|2.25_inch_at_22_75_stance:0.2265,0.4,0.8000,,EcoUNREAL_Manufacturing_zero_hazardous_waste,0.9590,,54.61,0.7000,,0.9,0.9000,,Carbon_Power_Bands_radical_response_and_pop,0.9986,,UHMW_wraps_around_tip_tail,0.9525,,,,,Progressive_Pro_Magne_Traction_directional,0.9985,,3.8,0.7000,,,,,0.2,0.9000,,,,,0.75,0.7205,,GNU_Billy_Goat_replaced_2021_22,0.9983,,112.0,0.9974,,,,,0.5,0.8000,,87.5,0.9486,87.5:0.9486|85.9:0.0514,0.8,0.8000,,0.8,0.8000,,0.8,0.8000,,0.8,0.8000,
5DbRUwVfd4,,Fastlane,,0.9991,,0.6,0.7423,Aspen_SLCT_Core:0.7423|Aero_Core:0.2577,759.99,0.9002,,1.0,0.9986,,Jones_Flagship_perennial_1_freeride_directional_FSC,0.9317,,50pct_Recycled_Sintered_Base,0.9002,,72.5,0.9002,,9.0,0.9002,,2026,0.8000,,,,,7.1,0.9002,,Advanced_to_Expert,0.9563,,2.0,0.8000,,,,,Olive_wood_veneer,0.9115,,,,,,,,Primarily_China,0.8609,,,,,,,,25.8,0.9002,,80.0,0.8000,,114.0,0.9002,,7.3,0.9002,,,,,,0.7924,Freeride_Powder:0.7924|All_Mountain_Carving:0.2076,Salomon,0.9991,,2x4_Inserts,0.9002,,Tapered_Directional,0.9302,,153_157_160_163cm,0.9002,,2026_FW_2025_26,0.9552,,Unisex,0.9963,,BFX_Ultra_flax_carbon_BA_MD_Fiberglass,0.9002,,Snowboard,0.9302,,,0.9002,,2.0,0.9002,,0.3,0.8000,,FSC_Certified_wood_core,0.9673,,54.0,0.9002,,,,,Popster_milled_core_inserts_natural_flex_pop,0.9002,,66pct_Recycled_ABS,0.7017,66pct_Recycled_ABS:0.7017|100pct_Recycled_ABS:0.2983,0.75,0.8000,,20pct_Recycled_Steel_Edges,0.9115,,3.0,0.5000,,Quadratic_Sidecut_mix_elliptic_curves,0.9991,,1.1,0.8000,,,,,,,,Salomon_Super_8_discontinued_after_10_seasons,0.9923,,,,,,,,,,,,,,,,,,,,,,,,,
5GEZh2Xdb0,Nidecker_SA_Rolle_Switzerland,Storm_Chaser,,0.9962,,0.7,0.8000,Master_Core_1to1_Poplar_Paulownia:0.9416|Bamboo_Surf_Core_triple_density:0.0584,1199.99,0.9839,,0.45,0.7000,,Nitro_Squash_better_edge_ice_more_stable_versatile,0.9346,,Sintered_8000_UHMWPE_carbon,0.9963,,79.0,0.9912,,6.0,0.9313,6.0:0.9313|7.0:0.0687,2016,0.8661,,31.7,0.9912,,7.1,0.9912,,Intermediate_Advanced,0.9865,,2.0,0.6000,,,0.7065,,Premium_Topsheet_durable_scratch_resistant,0.9430,Premium_Topsheet_durable_scratch_resistant:0.9430|ECO_Plastic_Topsheet_castor_bean_bio_plastic:0.0570,Chris_Christenson_surfboard_shaper,0.9839,,2850,0.6000,,SWS_factory_Dubai_UAE,0.9890,,,,,,,,27.5,0.9912,,,,,114.0,0.9912,,,,,,,,,0.9923,,Jones_Snowboards,0.9974,,2x4_Inserts,0.9912,,Tapered_Directional_High_3D_Contour_Base,0.9931,,152cm_157cm,0.8400,152cm_157cm:0.8400|142cm_147cm_152cm_157cm:0.1600,2027,0.9865,,Unisex,0.8530,,Biax_Fiberglass_BComp_Carbon_Flax_Bio_Resin,0.9541,Biax_Fiberglass_BComp_Carbon_Flax_Bio_Resin:0.9541|Biax_Fiberglass_only:0.0459,Snowboard,0.9974,,6.0,0.9865,,22.0,0.9912,,,,,Protect_Our_Winters_POW_founded_2007,0.9865,,60.0,0.9912,,0.7,0.6000,,BComp_Carbon_Flax_Stringer_Bio_Resin,0.9930,BComp_Carbon_Flax_Stringer_Bio_Resin:0.9930|Sustainable_Flax_Basalt_Stringers:0.0070,Recycled_ABS_round_finish,0.9996,,,,,Recycled_German_steel_edges,0.9996,,,,,Progressive_Sidecut,0.9466,,2.0,0.8000,,,,,,,,,,,,,,0.5,0.7000,,,,,,,,,,,,,,,,,,,
5MAasfhw3w,Salomon_founded_1947_Annecy_France,Assassin_Pro,,0.9995,,0.85,0.8000,,1089.99,0.9423,,0.5,0.7000,,Yes_Greats_better_on_hard_snow,0.3407,,Sintered_EG_Base,0.9968,,70.0,0.9533,,8.0,0.9315,,2017,0.8000,,29.1,0.9533,,7.7,0.9533,,Advanced_to_Expert,0.9968,,2.0,0.8000,,0.5,0.3000,,,,,Bode_Merrill,0.9350,,2200,0.6000,,,,,0.7,0.6000,,5.0,0.7000,,25.3,0.9533,,77.5,0.8000,,118.0,0.9533,,7.9,0.9533,,,,,,0.9923,,Salomon,0.9968,,2x4_Inserts,0.9315,,Directional_Twin,0.9973,,150_153_156_159_162_158W_163W,0.9423,,2026,0.9303,2026:0.9303|2027:0.0697,Mens,0.8638,,BA_MD_Fiberglass_Biaxial_Medium_Density,0.9977,,Snowboard,0.9315,,,0.9963,,2.0,0.9533,,0.4,0.7000,,30pct_bio_resin_and_Bamboo_Rods_reduce_impact,0.8295,,54.0,0.9533,,0.75,0.7365,,Popster_core_strategically_milled_inside_insert_packs,0.9350,,Gunslinger_Rails_full_length_carbon_inlays,0.9968,,,,,,,,2.7,0.6000,,Quadralizer_Sidecut,0.9977,,,,,,,,0.55,0.6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5UV718LPyy,Mervin_Manufacturing,Mayhem_Rocket,,0.8127,,0.75,0.8000,,1099.99,0.9963,,0.8,0.8000,,Korua_Dart_Cafe_Racer_Weston_Japow_Jones_Hovercraft_Storm_Chaser_etc,0.7200,,Optimized_wax_retention_and_toughness,0.8127,,75.0,0.6000,140_plus_lbs:0.9259|150_to_210_lbs:0.0741,6.5,0.8031,6.5:0.8031|8.0:0.1127|7.0:0.0842,2016,0.9436,,30.7,0.9979,,7.0,0.7000,,Advanced_Expert,0.7200,,1.0,0.8000,,0.5,0.7200,,Eco_Sublimated_Poly_Topsheet,0.6329,,Matt_Mayhem_Biolos_Lost_Surfboards,0.9934,,,,,Handbuilt_USA_Sequim_WA,0.9546,,0.85,0.7200,,7.0,0.7200,,,,,,,,,,,,,,,,,,0.7627,All_Mountain_Directional:0.7627|Freeride_Powder:0.2373,Lib_Tech,0.9974,,2x4_Inserts,0.9948,,Tapered_Directional,0.9998,,152.5_157.5_161.5cm,0.9979,,2025-2026,0.9974,,Unisex_listed_as_Mens,0.5315,,Triaxial_Biaxial_Fiberglass,0.6329,,Snowboard,0.9974,,,0.6688,All_Mountain:0.6688|Freeride_Powder_All_terrain:0.2787|Resort_powder_groomer_carving_trees:0.0525,3.625,0.7200,,0.4,0.7200,,Zero_hazardous_waste_production,0.9904,,55.56,0.8000,,0.5,0.7000,,UHMW_Tip_Tail_Impact_Deflection,0.9868,,Birch_Internal_Sidewalls,0.8122,,0.55,0.5000,,Magne_Traction_present,0.8631,Magne_Traction_present:0.8631|Not_present_on_older_models:0.1369,3.2,0.7200,,Progressive_Elliptical,0.9923,,2.0,0.6800,,,,,0.7,0.7200,,Lib_Tech_Lost_Rocket_2018_2024,0.7200,,114.5,0.9979,,,,,0.2,0.7200,,,,,0.8,0.7200,,0.7,0.7200,,0.7,0.7200,,0.7,0.7200,
5mnaWv4Qc8,Nidecker_Group_NDK,Mens_Howler,,0.9237,,0.85,0.8000,,784.0,0.6108,,0.45,0.7000,,Similar_stats_comparable_freeride_option,0.7774,,Sintered_8000_UHMWPE_carbon,0.9917,,,,,8.0,0.9963,,2024,0.8000,,26.0,0.9923,,8.4,0.9963,,Intermediate_to_Expert,0.9678,,,,,0.5,0.5000,,Premium_Eco_Topsheet_castor_bean_bio_plastic,0.8916,,Victor_De_Le_Rue_and_Elena_Hight,0.9997,,2700.0,0.9865,,Dubai,0.8720,,,,,,,,25.4,0.9963,,,,,120.1,0.9963,,,,,,,,,0.9201,,Jones_Snowboards,0.9974,,2x4_Inserts_Standard_Pack,0.9963,,Tapered_Directional,0.9963,,152_155_158_161_157W_160W_163W,0.9708,152_155_158_161_157W_160W_163W:0.9708|155_158_157W_160W:0.0292,2027,0.9237,,Mens,0.9974,,Triax_Fiberglass_triaxial_stitched,0.9349,,Snowboard,0.9501,,7.0,0.9343,7.0:0.9343|8.0:0.0657,2.0,0.9923,,0.6,0.8000,,Fair_Trade_Certified_snowboards,0.6058,,56.0,0.9923,,0.9,0.9000,,Koroyd_aerospace_synthetic_core_in_nose_95pct_air_75pct_lighter,0.9921,,Recycled_ABS_rounded_finish,0.9349,,0.85,0.8000,,Oversized_recycled_German_steel_3mm,0.9911,,,,,,,,8.0,0.9963,,2x4_insert_pattern_ML_standard_L_wide,0.9923,,0.85,0.8000,,,,,112.5,0.9923,,0.45,0.7000,,,,,,,,,,,,,,,,,,,
5yKZxPj1b1,Salomon_SAS_Annecy_France,Abstract,,0.9963,,0.65,0.8000,,679.99,0.9948,,0.0,0.9940,,CAPiTA_DOA_hybrid_camber_true_twin,0.9620,,Sintered_base,0.9963,,80.0,0.9940,,5.0,0.9914,,2023,0.9839,,29.5,0.9960,,7.8,0.9940,,Intermediate,0.9868,,,,,,,,,,,crosby_sutter_pro,0.9793,,,,,Altenmarkt_Austria_skis_confirmed,0.9138,,,,,,,,25.2,0.9940,,87.5,0.8000,,120.5,0.9940,,,,,,,,,0.9963,,Salomon,0.9963,,2x4_Inserts,0.9925,,True_Twin,0.9966,,138_143_147_151_153_155_158_155W_158W,0.6651,138_143_147_151_153_155_158_155W_158W:0.6651|138_143_147_151_153_155_158_162_155W_158W:0.3349,2026,0.9963,,Unisex,0.9963,,BA_MD_Biax_Medium_Density_Fiberglass,0.5562,BA_MD_Biax_Medium_Density_Fiberglass:0.5562|Tri_Ax_HD_Fiberglass:0.4438,Snowboard,0.9963,,,0.9948,,0.0,0.9242,,0.5,0.8000,,FSC_certified_wood,0.9051,,55.0,0.9940,,0.7,0.8000,,Ghost_Carbon_Beams_Stringers_tip_tail,0.9127,,Royal_Rubber_Rails_full_length,0.8545,,,,,,,,1.8,0.8000,,Quadralizer_Equalizer_Quadratic,0.9967,,,,,,,,,,,Salomon_Villain_and_Gypsy,0.9466,,,,,,,,,,,,,,,,,,,,,,,,,
